VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments,Type
6B_c2ariajY,https://www.youtube.com/watch?v=6B_c2ariajY,UCnClkO5JrKlVkLkqmLiPDoA,Viện Công Nghệ Cao MediNutri,Personal,Thực phẩm bổ sung đạm tốt cho bệnh nhân tiểu đường type 2,0,1630,14,2024-11-16T04:30:02Z,12S,0,4
CljqMLFcoWc,https://www.youtube.com/watch?v=CljqMLFcoWc,UCabx_NN7i9zzPbqbTQqxXRA,ELITE GROUP,Personal,TIỂU ĐƯỜNG TYPE 2 _ BS HOÀNG TIẾN BẢO,1,282,55,2020-02-18T12:23:41Z,12M31S,0,4
ORyuOZkj4XY,https://www.youtube.com/watch?v=ORyuOZkj4XY,UCdOgI-Pi9ZAt-l6TUiquvxg,Success Together Cùng Nhau Thành Công,Personal,Tiểu Đường Type 2 là gì - Rối Loạn Insulin - Thừa Cân & Ít Vận Động,4,926,191,2019-04-28T01:59:37Z,3M38S,0,4
UAjYSZItP7k,https://www.youtube.com/watch?v=UAjYSZItP7k,UCejMGQ3Bh9DWovcJpjgZW_w,Tiểu Đường - Chia Sẻ Kiến Thức & Kinh Nghiệm ,Personal,"NGỨA RÁT ""VÙNG KÍN"" - TÍN HIỆU BÁO ĐỘNG TIỂU ĐƯỜNG TYPE 2 KHÔNG NÊN BỎ QUA",0,267,5,2024-07-01T10:36:09Z,47S,0,4
m29-Df0X_qk,https://www.youtube.com/watch?v=m29-Df0X_qk,UCxG5iEy1-82ijyaMwaf_YHw,Kiến Thức Hay,Personal,Bài Thuốc Chữa Tiểu Đường Tuýp 2| Sống Khỏe Mỗi Ngày | Kiến Thức Hay,5,2370,2066,2023-07-04T02:39:08Z,8M35S,0,4
iTeeIgRvF3M,https://www.youtube.com/watch?v=iTeeIgRvF3M,UCWzOV-Y8xrCTbt09uk2PfqA,Tâm Tình Tuổi Vàng,Personal,Bệnh Tiểu Đường Type 2   5 Sai Lầm Khiến Bạn Không Thể Kiểm Soát Đường Huyết 5 Câu Hỏi Thường Gặp,0,10,0,2025-06-18T10:46:22Z,13M27S,0,4
c-blbZaRpd0,https://www.youtube.com/watch?v=c-blbZaRpd0,UCEoJ1e37C6GKEcONXRaUq-Q,Dr Hiệp,Personal,Cách phòng tránh bệnh tiểu đường type2 #shortvideo #trendingshorts #tieuduongtuyp2,5,28300,132,2023-11-26T08:21:33Z,14S,5,4
G_D2BEjUhW4,https://www.youtube.com/watch?v=G_D2BEjUhW4,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Tiểu đường type 2: phòng và trị,0,30,1,2024-06-16T13:50:57Z,3M25S,0,4
lB6OZyrEQQI,https://www.youtube.com/watch?v=lB6OZyrEQQI,UCs9YjhFCQCQS27xmEUsM21A,Pham Thanh Binh,Personal,"Bệnh Tiểu Đường Type 2 Có Nguy Cơ Tăng Cao Khi Bạn Ngủ Không Đủ Giấc, Đây Là Lí Do Vì Sao| cb24h",1,646,10,2017-07-24T12:30:01Z,3M44S,1,4
tioXt5BGh0A,https://www.youtube.com/watch?v=tioXt5BGh0A,UCwRXS3mgmoEYkFXxOYcMdFg,Radio 247,Personal,2 Cách Ăn Uống Đẩy Lùi Tiểu Đường Type 2 Tận Gốc,97,129000,6869,2025-08-04T06:00:46Z,24M48S,11,4
p77OVBCskRQ,https://www.youtube.com/watch?v=p77OVBCskRQ,UCVVU3wNOVGICJFAJWdzNV1g,Yoga Trị Liệu Cô Thủy,Personal,Yoga trị liệu cho người bị tiểu đường - đái tháo đường type 1 và 2 không lo biến chứng | Fulife yoga,849,60200,110904,2020-08-03T04:00:17Z,55M14S,76,4
PUEmyOmDLkY,https://www.youtube.com/watch?v=PUEmyOmDLkY,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Rối loạn tình dục và bệnh tiểu đường type 2 #tieuduongtype2 #khambenhtainha #daithaoduong,1,613,84,2025-02-04T00:00:18Z,55S,0,4
DCF6AKQ3tTU,https://www.youtube.com/watch?v=DCF6AKQ3tTU,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,Em đang bị tđ type 2 #tiểuđường #lamdep #apharin,6,11500,693,2025-03-27T03:46:15Z,1M8S,0,4
vKsfHjJKk5E,https://www.youtube.com/watch?v=vKsfHjJKk5E,UCY814eABEMetHHv_LAxCNQg,Nguyễn Văn Quý,Personal,Thừa cân ảnh hướng tiểu đường type 2 #xuhuong #tieuduong #xuhuong,8,243,426,2024-09-26T01:38:15Z,31S,0,4
u2buQw9-oJU,https://www.youtube.com/watch?v=u2buQw9-oJU,UCPN9Ox7sOYr_kKtO59RtkZw,Khỏe Tự Nhiên Đỗ Ngọc Diệp,Personal,Thực phẩm tốt cho bệnh nhân tiểu đường type 2 #khoetunhien #shots #chamsocsuckhoe #tieuduongtuyp2,49,22100,5944,2024-02-28T03:00:35Z,7S,0,4
NDrrE1A4MYk,https://www.youtube.com/watch?v=NDrrE1A4MYk,UCgv5jN6P6SgWZzw3V7NV0aw,Dược Phẩm Hebipha Official,Organization,CHÚ Ý: Bạn có khả năng ( BỊ TIỂU ĐƯỜNG TYPE 2 ) nếu có dấu hiệu này ! - BỘ ĐÔI GLUGAZ,0,17300,23,2020-10-05T15:09:11Z,22S,0,4
U5CYBK8q7uk,https://www.youtube.com/watch?v=U5CYBK8q7uk,UCnVXSU-vAWOHnONbbj3iP_Q,Nga Việt,Personal,"tiểu đường type 1, type 2, AQUADIA",26,45,6158,2013-03-20T08:46:15Z,2M31S,5,4
T-sFexMjhas,https://www.youtube.com/watch?v=T-sFexMjhas,UCKrZt_M131_bQGdFB6C15_A,BS Trần Văn Nguyên,Personal,"6-11-2020, Duy Dương, Y44, trình bày tiểu đường type 2: Endocrine or metabolic disorders?",2,9360,209,2020-11-06T12:17:59Z,1M53S,0,4
cjvSimThiPk,https://www.youtube.com/watch?v=cjvSimThiPk,UC3TIj0DmjPXbpPO0KHuGl8g,Chau Doan,Personal,KHÁNG INSULIN & CÁCH ĐẢO NGƯỢC TIỂU ĐƯỜNG LOẠI 2,53,4710,1515,2025-03-03T06:11:24Z,5M58S,2,4
nCQJHCliYwo,https://www.youtube.com/watch?v=nCQJHCliYwo,UCyWEFoVfuLzd2s8S4KqeR9g,Trần Sơn,Personal,Tiểu đường type 1 và tiểu đường type 2 cái nào nặng hơn | Trần Sơn #transon #tieuduong,1,856,57,2024-06-01T12:30:35Z,54S,0,4
_OTD39MjFgE,https://www.youtube.com/watch?v=_OTD39MjFgE,UCt7laUIoV-r6yksbe_p-6eQ,Đặng Kim Toàn Yoga Trị Liệu,Personal,"Bài tập Yoga chữa bệnh tiểu đường type 1 và 2 không lo biến chứng, bài 4 - Đặng kim toàn",9,128000,1028,2022-09-13T04:58:53Z,43M41S,2,4
qpbZr_wdkc4,https://www.youtube.com/watch?v=qpbZr_wdkc4,UCbXSHNop_NUvU-smlLoImng,Lương Y Nguyễn Thị Nghê - Chữa Bệnh Tiểu Đường,Personal,bệnh tiểu đường có nguy hiểm không|đái tháo đường type 2,0,2820,33,2019-07-31T07:38:54Z,4M37S,0,4
TZms3YzOa1o,https://www.youtube.com/watch?v=TZms3YzOa1o,UCqe11ADD7udLdWHMSUjNVxw,Master Phương Anh - Dẫn Lưu Bạch Huyết MLD ,Personal,Nguy cơ cưa chân do tiểu đường type 2 #tieuduongtuyp2 #tieuduong #danluubachchuyet #hebachhuyet,21,696,1552,2025-02-23T12:02:44Z,43S,0,4
gaWNXNjN1L8,https://www.youtube.com/watch?v=gaWNXNjN1L8,UCyWEFoVfuLzd2s8S4KqeR9g,Trần Sơn,Personal,Tiểu đường Type 2 nên ăn gì hàng ngày | Trần Sơn #transon #tieuduong,2,856,56,2024-05-02T12:30:22Z,59S,0,4
QMasnlvGK6Y,https://www.youtube.com/watch?v=QMasnlvGK6Y,UCSWkKTJOkkLA7E96tQ7jfaQ,Hạnh Phúc Tuổi Già,Personal,Bệnh Tiểu Đường Type 2 - 5 Sai Lầm Khiến Bạn Không Thể Kiểm Soát Đường Huyế - Hạnh Phúc Tuổi Già,2,569,46,2025-06-10T01:00:06Z,10M2S,0,4
mWze7G_sAnM,https://www.youtube.com/watch?v=mWze7G_sAnM,UC7Gk5pMlXy85SBcMMlrurxA,BS HOÀNG HIỆP,Personal,"Tiểu đường Type I, type II là gì?",7,48500,511,2016-12-09T03:42:42Z,9M5S,0,4
WdsL8Y3iJys,https://www.youtube.com/watch?v=WdsL8Y3iJys,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Mục tiêu điều trị bệnh đái tháo đường type 2 #bacsigiadinhsaigon #tieuduongtype2 #daithaoduong,2,613,453,2024-09-27T00:18:11Z,52S,0,4
A-VvTCTx-QA,https://www.youtube.com/watch?v=A-VvTCTx-QA,UC5MkhMFYJKgsY0x7Hl6nIyA,Annhienvg,Personal,"10 loại ""Rau Củ Tốt Nhất"" cho người bệnh tiểu đường (hạ đường huyết)",3,415,145,2025-08-06T02:43:46Z,23M23S,1,4
xw_KnlUWJUs,https://www.youtube.com/watch?v=xw_KnlUWJUs,UCTx7v4bzSr1sxaQ1Xsocgjg,Mei Mei,Personal,Phân biệt ĐTĐ type 1 và type 2 - thầy Lộc,2,1080,371,2022-10-03T10:45:22Z,15M19S,0,4
92zUVfFTYkA,https://www.youtube.com/watch?v=92zUVfFTYkA,UCo_wWUIWRI8abpMs7Hvl4KA,Sống Khỏe Mỗi Ngày,Personal,Cách Giảm Tiểu Đường Type 2 Chỉ Bằng Chế Độ Ăn Uống Mà Không Cần Dùng Thuốc!,1,2870,96,2025-06-30T00:00:09Z,14M35S,0,4
fNWXGFNFdm8,https://www.youtube.com/watch?v=fNWXGFNFdm8,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Ai Có Nguy Cơ Cao Dễ Mắc Bệnh Tiểu Đường? | Dr Ngọc,288,1310000,6430,2023-11-18T05:00:07Z,6M36S,51,4
rg1d88In6_w,https://www.youtube.com/watch?v=rg1d88In6_w,UC-Wm15KMrBR1d3x3sVwkV6A,Mirae Bio Medicine,Personal,Điều Trị Bệnh Tiểu Đường Type I & Type II bằng Tế Bào Gốc Tự Thân,6,636,296,2023-12-28T10:10:03Z,4M10S,0,4
YoyK7nUb0t4,https://www.youtube.com/watch?v=YoyK7nUb0t4,UCkpPsn-FMzwuqSYTM12w0cw,Sàn Thuốc,Personal,CoMiaryl 2mg/500mg - Thuốc điều trị đái tháo đường type 2,8,5020,1354,2023-11-15T04:31:25Z,5M15S,0,4
CDKRUh-GuI8,https://www.youtube.com/watch?v=CDKRUh-GuI8,UC-pVSI5HWTqPhsYeVHiytrg,Bác sĩ Hiệu Official,Organization,Bị tiểu đường type 2. Chích insulin ngày 2 lần liệu có vô sinh không? |Bác sĩ Hiệu,0,313,21,2024-11-11T04:00:09Z,30S,0,4
2iuKyz8IU0c,https://www.youtube.com/watch?v=2iuKyz8IU0c,UCrPJqxHt52lgl11bfkKZqhw,Nguyễn Minh Thảo Official,Organization,2 Cách Ăn Uống Đẩy Lùi Tiểu Đường Type 2 Tận Gốc,289,965,16387,2025-07-29T02:03:01Z,8M18S,42,4
9wXCCfbBE6A,https://www.youtube.com/watch?v=9wXCCfbBE6A,UCJvn-Mgr16OS83a7xGciLxw,Long Ly,Personal,SHKH: Tầm soát đái tháo đường type 2 tại PK YHGĐ,1,288,67,2024-04-11T01:11:23Z,1H32M34S,0,4
axev5JXRqHQ,https://www.youtube.com/watch?v=axev5JXRqHQ,UCAyhHUBTi-SzjvC7YwkMwNQ,AloBacsi Shorts,Personal,"Tiểu đường type 1 chỉ mắc ở trẻ em do di truyền, còn type 2 chỉ mắc ở người lơn?",8,38300,383,2024-01-23T13:58:36Z,1M,0,4
brErO26LbyY,https://www.youtube.com/watch?v=brErO26LbyY,UCJzmi8Lr5gZ3V_NarSwbLng,Linh - SỐNG KHỎE Mỗi Ngày ba phi nhà tui,Personal,Ăn Nho giảm nguy cơ mắc Tiểu đường Type 2,5,5820,71,2023-06-17T09:20:46Z,3M17S,5,4
CCGrg40hHRM,https://www.youtube.com/watch?v=CCGrg40hHRM,UCCajCLorRj5sylL7llX0gVQ,Bác sĩ Tiến,Personal,Đái tháo đường type 2 nặng hơn type 1? #tieuduong #bacsitien #shorts,27,25800,2365,2023-08-15T12:00:07Z,59S,0,4
iKu3mDptDl4,https://www.youtube.com/watch?v=iKu3mDptDl4,UC_F-HknZ84_4Qq-hBsm6EJA,Kiến thức cơ bản về bệnh,Personal,Bệnh tiểu đường type 2‎,1,5,28,2019-09-17T03:36:53Z,8M47S,0,4
PZkaEuQGayU,https://www.youtube.com/watch?v=PZkaEuQGayU,UCUjgvq3yi_bK9a10M7PoNkw,Doctor247,Personal,"Sô cô la đen giúp giảm nguy cơ tiểu đường type 2, sô cô la sữa thì ngược lại #yt #doctor #healthy",0,134000,483,2024-12-06T04:32:40Z,59S,0,4
fsqcRnDmLq0,https://www.youtube.com/watch?v=fsqcRnDmLq0,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Sự khác nhau căn bản giữa bệnh đái tháo đường type 1 và type 2 là gì?,0,613,27,2024-10-22T04:08:08Z,2M10S,0,4
aGByukcFkdE,https://www.youtube.com/watch?v=aGByukcFkdE,UCYpyOPW7z-yOBFl6aM-kQsA,Deepcare Vietnam,Personal,Đái tháo đường I Chẩn đoán đái tháo đường Type 2 I Deepcare,2,514,461,2020-06-30T04:13:09Z,1M59S,0,4
q_Nm0eVgYfQ,https://www.youtube.com/watch?v=q_Nm0eVgYfQ,UCOntB3eiHrs_LbSYItMx41A,Dr Nam Trần,Personal,Nguyên nhân gây nên bệnh Đái tháo đường type 2 | Bs Nam #shorts,11,24400,371,2023-07-20T03:38:28Z,49S,0,4
q_Nm0eVgYfQ,https://www.youtube.com/watch?v=q_Nm0eVgYfQ,UCOntB3eiHrs_LbSYItMx41A,Dr Nam Trần,Personal,Nguyên nhân gây nên bệnh Đái tháo đường type 2 | Bs Nam #shorts,11,24400,371,2023-07-20T03:38:28Z,49S,0,4
5jy05tkiajQ,https://www.youtube.com/watch?v=5jy05tkiajQ,UCPDUQ-axt4AoaS3Wq1-udrA,BÁC SỸ THANH ĐIỂU Channel,Organization,Dấu Hiệu Của Đái Tháo Đường Type 2 – Nhận Biết Sớm Để Phòng Ngừa Hiệu Quả,0,2550,15,2025-02-26T09:03:57Z,3M39S,0,4
AlYY_pSRNBA,https://www.youtube.com/watch?v=AlYY_pSRNBA,UCwRXS3mgmoEYkFXxOYcMdFg,Radio 247,Personal,5 Câu Hỏi Người Bệnh Tiểu Đường Type 2 Luôn Muốn Biết – Câu Trả Lời Ở Đây!,4,129000,444,2025-05-24T13:00:19Z,24M17S,1,4
C5IP9f-gCV4,https://www.youtube.com/watch?v=C5IP9f-gCV4,UCt7laUIoV-r6yksbe_p-6eQ,Đặng Kim Toàn Yoga Trị Liệu,Personal,"Bài tập Yoga chữa bệnh tiểu đường type 1 và 2 không lo biến chứng, bài 5 - Đặng kim toàn",9,128000,824,2022-09-15T04:22:10Z,44M16S,0,4
We4AK3eNl7c,https://www.youtube.com/watch?v=We4AK3eNl7c,UCBlKbsGXxDCwZVcdr8orrHA,Bác sĩ Hải,Personal,Thứ tệ hại dành cho người tiểu đường,346,183000,15720,2025-07-12T04:40:22Z,1M43S,7,4
TIblzSbhePk,https://www.youtube.com/watch?v=TIblzSbhePk,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Dâu tằm là loại quả tiềm năng cải thiện tiểu đường type 2| Báo Lao Động,0,984000,147,2025-04-21T15:40:48Z,1M8S,0,4
lTzqBdGFPLU,https://www.youtube.com/watch?v=lTzqBdGFPLU,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Người đàn ông mắc tiểu đường tuýp 2 suy thận cấp vì nhịn ăn gián đoạn | SKĐS,8,3000000,842,2024-11-25T05:00:06Z,6M18S,0,4
S9SKzIy96W0,https://www.youtube.com/watch?v=S9SKzIy96W0,UCKfkd8ocKN81AMBuwg2ooEg,Thắp Sáng Hy Vọng,Personal,tiểu đường type 2 #shorts,1,4,1,2024-08-09T09:24:16Z,11S,1,4
6IVr2OEjl9Q,https://www.youtube.com/watch?v=6IVr2OEjl9Q,UCT8GfxSPgo29OcJccgFj7eQ,Sức Khoẻ & Cuộc Sống,Personal,BÁC SĨ MÁCH: Tiểu Đường Type 2 Không Phải Bệnh Mãn Tính – Vẫn Có Cách Đảo Ngược!,113,38200,5258,2025-05-04T08:42:09Z,19M5S,50,4
SXYc8BNeBBc,https://www.youtube.com/watch?v=SXYc8BNeBBc,UC_53KRey4kua7Y2fMfsBxrQ,HieunguyenFP,Personal,Tham vấn Đái tháo đường Type 2 (OSCE) - HieunguyenFP #3 |Type 2 Diabetes Counselling,2,39,75,2023-08-11T09:27:52Z,8M4S,0,4
sDp2ruy0d3k,https://www.youtube.com/watch?v=sDp2ruy0d3k,UCJQmVvMws5g-GC96-x2Iuwg,Khoa Duong LaBros,Personal,"#5 Tiểu đường týp 2, chuyên đề chuyên sâu diabetes type 2, phương pháp giải mã gien",7,4580,56,2024-12-22T16:11:42Z,2M42S,0,4
Qf_a3uoZsrA,https://www.youtube.com/watch?v=Qf_a3uoZsrA,UC0XPfLJGJBYBDO2Fo3cflYw,TS.DS. Đỗ Thị Nguyệt Quế,Personal,Chữa trị đái tháo đường Type 2 có được không? #duocsi #dungthuocthongminh #coqueduocly #medzavy,0,10400,8,2025-03-31T13:00:29Z,1M14S,0,4
AcflNRLRuJI,https://www.youtube.com/watch?v=AcflNRLRuJI,UC8VT9I3exGbq_89GKleSedw,Người Cao Tuổi Radio,Personal,Cách Giảm Tiểu Đường Type 2 Chỉ Bằng Chế Độ Ăn Này! Không Dùng Thuốc,7,39700,162,2025-05-25T00:44:12Z,8M45S,0,4
K0RxMrOh5bc,https://www.youtube.com/watch?v=K0RxMrOh5bc,UCcimQuIBHCEG8u25lpVVVcA,Sức Khỏe Cộng Đồng,Personal,Cách chữa trị bệnh tiểu đường | tiểu đường tuýp 2 | tiểu đường tuýp 1 | sức khỏe cộng đồng,3,3,475,2020-10-09T11:57:32Z,58S,0,4
dUQkrWk1Mvo,https://www.youtube.com/watch?v=dUQkrWk1Mvo,UCD3wk-ioayjlc6W1g3d--0g,TP Cosmetic,Personal,8 loại thực phẩm quen thuộc có thể âm thầm làm tăng nguy cơ mắc đái tháo đường  type 2.,6,1040,1096,2025-08-02T03:13:49Z,1M35S,3,4
TyBoRdrOpAc,https://www.youtube.com/watch?v=TyBoRdrOpAc,UCJjccLJ6K7NBn5maII-sf8Q,Sống Khỏe Cùng Tiểu Đường,Personal,Giải Mã Bệnh Tiểu Đường Type 2 - Bạn Đã Biết Những Điều Này Chưa,9,16,538,2024-12-04T12:49:30Z,54S,0,4
mL7EeFCi-cQ,https://www.youtube.com/watch?v=mL7EeFCi-cQ,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Câu hỏi mọi người luôn quan tâm là bệnh tiểu đường type 2 có điều trị khỏi hay không?,1,613,23,2024-09-30T03:46:35Z,7M18S,0,4
VcFu29iPogU,https://www.youtube.com/watch?v=VcFu29iPogU,UCNBvVM7nAXZIdFgwPJKMigQ,STV TRUYỀN HÌNH SÓC TRĂNG,Personal,STV - Bệnh đái tháo đường type 2: Dấu hiệu nhận biết và nguyên nhân,7,273000,271,2023-11-10T13:30:13Z,3M43S,0,4
Pu_TswqxBEI,https://www.youtube.com/watch?v=Pu_TswqxBEI,UC69E3mOjK5mS-a3vaxk8Zsg,Hồi Sức Cấp Cứu 4.0,Personal,Xác định mục tiêu HbA1C ở bệnh nhân đái tháo đường type 2 #icu #hoisuctichcuc #bacsi #duocsi,2,1300,69,2024-11-20T01:38:05Z,32S,0,4
QBwQmD62YKc,https://www.youtube.com/watch?v=QBwQmD62YKc,UCtZEJf3Yzmhb5TK2spgPJxw,SỨC KHỎE VÀ SẮC ĐẸP,Personal,TIỂU ĐƯỜNG TÝP NÀO NẶNG NHẤT? PHÂN BIỆY TIỂU ĐƯỜNG TYPE 1 & TYPE 2 ĐỂ ĐIỀU TRỊ ĐÚNG CÁCH #tiểuđường,2,475,15,2024-05-14T10:51:12Z,5M21S,0,4
-IpESOPfnU0,https://www.youtube.com/watch?v=-IpESOPfnU0,UC9dCkDAAcyJ2gyf_vD3JVDQ,Giang Nội Tiết,Personal,Tiểu đường tuýp 2 chỉ số là bao nhiêu sau khi uống đường | Giang nội tiết #tieuduongtuyp2,4,275,1504,2025-04-02T04:12:40Z,28S,0,4
yKpu-OBa-zE,https://www.youtube.com/watch?v=yKpu-OBa-zE,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,"Bệnh tiểu đường type 2 có thể hồi phục, nếu #khambenhtainha #tieuduongtype2 #daithaoduong",4,613,110,2025-03-19T11:15:42Z,1M9S,0,4
-KU0pCMU4BY,https://www.youtube.com/watch?v=-KU0pCMU4BY,UCAn38kmJBymP4JgHb5ss14w,Chuyện Đời Tuổi Già,Personal,Bệnh Tiểu Đường Có Được Ăn Trái Cây Không? Những Loại Ăn Thoải Mái Mà Không Lo Tăng Đường Huyết,0,3490,26,2025-08-07T01:00:59Z,10M56S,0,4
zciWE8RxaLo,https://www.youtube.com/watch?v=zciWE8RxaLo,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,Type 1 và type 2 cái nào nặng hơn #bepharin #tiểuđường #apharin 0866.626.768 có zalo,14,11500,689,2025-01-23T01:53:03Z,1M25S,0,4
5b5v4pVqwwU,https://www.youtube.com/watch?v=5b5v4pVqwwU,UC9zUDffZuTqM0UGhSGjQDfA,Sức Khỏe Khi Về Già,Personal,Người tiểu đường : 6 Loại Rau Hút Đường Trong Máu – Ổn định đường huyết mà không cần thuốc,2200,12300,121093,2025-08-09T12:34:58Z,26M55S,162,4
j07SCsMkX4k,https://www.youtube.com/watch?v=j07SCsMkX4k,UCGsc2uXUyAcToxHTUcLgLew,Bác sỹ Mỹ Thể,Personal,Quản lý thai kỳ và ĐÁI THÁO ĐƯỜNG TYPE 2- Sản phụ khoa Bs Mỹ Thể Bv đa khoa Bạc Liêu,2,98,446,2025-03-02T06:09:42Z,57S,0,4
m6EutrsrmQI,https://www.youtube.com/watch?v=m6EutrsrmQI,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Chế độ ăn giảm đường cho người đái tháo đường type 2,1,613,18,2024-09-24T13:39:47Z,1M9S,0,4
hO21OSPtlPo,https://www.youtube.com/watch?v=hO21OSPtlPo,UCyCJAzyFyQGJtIukXVm0E-w,Thảo Dược Quanh Ta,Personal,"Tiểu đường type 1, type 2 tan biến chỉ sau vài lần sử dụng loại lá cây này",1,30600,38,2023-08-15T12:00:29Z,4M6S,2,4
fgM66JgHjEs,https://www.youtube.com/watch?v=fgM66JgHjEs,UCcOYbtDQCSivxlthJQh_d0A,Genetica - Life Ai - Chìa khóa sức khỏe,Personal,Tiểu đường tuýp 2 có phải xuất phát từ dòng chảy Di truyền DNA không?  #Bệnh tiểu đường. #genetica,1,38,7,2025-07-22T13:30:27Z,3M17S,0,4
tWkz1DVyhRE,https://www.youtube.com/watch?v=tWkz1DVyhRE,UCT8GfxSPgo29OcJccgFj7eQ,Sức Khoẻ & Cuộc Sống,Personal,Tiểu đường type 2: 5 sai lầm khiến bạn uống thuốc mãi không khỏi  - Ai cũng mắc mà không biết,19,38200,730,2025-06-06T03:18:24Z,15M24S,19,4
AgUbmxT228o,https://www.youtube.com/watch?v=AgUbmxT228o,UCrPJqxHt52lgl11bfkKZqhw,Nguyễn Minh Thảo Official,Organization,Tiểu Đường Type 2 Trở Thành Đại Dịch Toàn Cầu Như Thế Nào?,10,965,352,2025-07-04T12:35:55Z,7M43S,2,4
1RtNrV8TzX8,https://www.youtube.com/watch?v=1RtNrV8TzX8,UCpxvEVILiiaIOG7CdEkIclA,Dược Sĩ Huyền Phương,Personal,Tiểu đường có chữa khỏi không? Nhiều người hiểu sai về tiểu đường. Sự thật khiến nhiều người bất ngờ,0,442,996,2025-08-02T23:30:00Z,58S,0,4
EdJWKx0A824,https://www.youtube.com/watch?v=EdJWKx0A824,UCUr1fz39g6txzejOeDU_uIA,Mẹo Mẹ Chỉ,Personal,5 LOẠI QUẢ DÀNH CHO NGUOI TIEU DUONG,4,199,139,2025-07-31T04:45:06Z,2M57S,6,4
_tLXRwslfiY,https://www.youtube.com/watch?v=_tLXRwslfiY,UCnQcOYq42eFJ3PnXRYSXVfw,Sức Khỏe Là Vàng ,Personal,Cách dùng lá ổi kiểm soát đái tháo đường Type 2 #shortvideo #duoclieu #daithaoduong #tiểuđường,0,239,10,2024-12-02T04:12:22Z,53S,0,4
Ugai90ZMWI0,https://www.youtube.com/watch?v=Ugai90ZMWI0,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Người Bệnh Tiểu Đường Khi Nào Cần Tiêm Insulin ? Đây Là Câu Trả Lời Ai Cũng Phải Biết Sớm,27,103000,2955,2021-10-17T10:45:00Z,12M41S,1,4
7tVCepWKsd0,https://www.youtube.com/watch?v=7tVCepWKsd0,UCTR7tvQ0VqOkGgFdv8sN5kA,Series Tiểu đường,Personal,Cần làm ngay nếu đang bị tiểu đường type 2 và 3,12,102,106,2023-11-10T05:00:04Z,35S,0,4
CHMk5n9IA2A,https://www.youtube.com/watch?v=CHMk5n9IA2A,UC5N9FsB7ZGEHyeb5Pa1bjjQ,Dược Sĩ Lan,Personal,8 thực phẩm giúp “khóa chặt” đường huyết – Người tiểu đường nhất định phải biết | Dược sĩ Lan,275,131000,18083,2025-04-15T12:15:33Z,8M46S,19,4
Hv4hEbaZ8gY,https://www.youtube.com/watch?v=Hv4hEbaZ8gY,UCpj5rjhd5IEij0vWnpm73aA,Sức Khoẻ 365,Personal,Tin tức sức khỏe: Gan nhiễm mỡ và bệnh tiểu đường type 2,0,616,144,2025-04-12T01:41:15Z,2M21S,0,4
r2gxa_7TLrQ,https://www.youtube.com/watch?v=r2gxa_7TLrQ,UCt7laUIoV-r6yksbe_p-6eQ,Đặng Kim Toàn Yoga Trị Liệu,Personal,"Bài tập Yoga chữa bệnh tiểu đường type 1 và 2 không lo biến chứng, bài 3 - Đặng kim toàn",14,128000,1987,2022-09-12T02:15:48Z,40M10S,5,4
oKDNIq6dqoQ,https://www.youtube.com/watch?v=oKDNIq6dqoQ,UCem2FlqaLBHKJxia09TgSJw,Hoàng Thị Phương Thảo,Personal,Cá thể hóa điều trị đái tháo đường type 2 theo điều kiện các nước đang phát triển,2,913,24,2025-04-24T10:23:00Z,1H46M18S,0,4
a5mR0UURTDw,https://www.youtube.com/watch?v=a5mR0UURTDw,UCufmS96okVcbmOrF8CacCKg,Bác sĩ Hoa,Personal,"3 bước để ""Đảo Ngược"" Tiền Tiểu Đường - Ngày 6 | Bác Sĩ Hoa",54,29500,3283,2025-06-07T12:00:00Z,6M20S,19,4
RdRhY59jZ5I,https://www.youtube.com/watch?v=RdRhY59jZ5I,UCjITcWyo1o0mcbXZV6MmjKQ,DS Tấn Hiệp,Personal,Mục tiêu điều trị bệnh đái tháo đường type 2 #dshiep #daithaoduong  #tieuduong #tiểu_đường,1,199,164,2023-06-20T08:33:37Z,1M1S,0,4
